SAOUHSC_02238,SAOUHSC_02575,,,,,
SAOUHSC_02254-groEL,SAOUHSC_02612,,,,,
SAOUHSC_02255-groES,SAOUHSC_02623,,,,,
SAOUHSC_02277-gcp,SAOUHSC_02720,,,,,
SAOUHSC_02279,SAOUHSC_02757,,,,,
SAOUHSC_02280,SAOUHSC_02791,,,,,
SAOUHSC_02294,SAOUHSC_02805,,,,,
SAOUHSC_02306-acpS,SAOUHSC_02859,,,,,
SAOUHSC_02307,SAOUHSC_02860,,,,,
SAOUHSC_02317,SAOUHSC_03049,,,,,
SAOUHSC_02318-ddl,SAOUHSC_03052,,,,,
SAOUHSC_02325,SAOUHSC_03053-trmE,,,,,
SAOUHSC_02327,SAOUHSC_03054-rnpA,,,,,
SAOUHSC_02332,SAOUHSC_03055-rpmH,,,,,
SAOUHSC_02336-fabZ,,,,,,
SAOUHSC_02357,,,,,,
SAOUHSC_02359-prfA,,,,,,
SAOUHSC_02361-rpmE2,,,,,,
SAOUHSC_02368-pyrG,,,,,,
SAOUHSC_02371,,,,,,
SAOUHSC_02379,,,,,,
SAOUHSC_02383,,,,,,
SAOUHSC_02399,,,,,,
SAOUHSC_02405-glmM,,,,,,
SAOUHSC_02407,,,,,,
SAOUHSC_02410,,,,,,
SAOUHSC_02411,,,,,,
SAOUHSC_02412,,,,,,
SAOUHSC_02416,,,,,,
SAOUHSC_02437,,,,,,
SAOUHSC_02477-rpsI,,,,,,
SAOUHSC_02478-rplM,,,,,,
SAOUHSC_02484-rplQ,,,,,,
SAOUHSC_02485,,,,,,
SAOUHSC_02486,,,,,,
SAOUHSC_02487-rpsM,,,,,,
SAOUHSC_02488-rpmJ,,,,,,
SAOUHSC_02489-infA,,,,,,
SAOUHSC_02490-adk,,,,,,
SAOUHSC_02491-secY,,,,,,
SAOUHSC_02492-rplO,,,,,,
SAOUHSC_02493-rpmD,,,,,,
SAOUHSC_02494-rpsE,,,,,,
SAOUHSC_02495-rplR,,,,,,
SAOUHSC_02496-rplF,,,,,,
SAOUHSC_02498-rpsH,,,,,,
SAOUHSC_02499-rpsN,,,,,,
SAOUHSC_02500-rplE,,,,,,
SAOUHSC_02501-rplX,,,,,,
SAOUHSC_02502-rplN,,,,,,
SAOUHSC_02503-rpsQ,,,,,,
SAOUHSC_02504,,,,,,
SAOUHSC_02505-rplP,,,,,,
SAOUHSC_02506-rpsC,,,,,,
SAOUHSC_02507-rplV,,,,,,
SAOUHSC_02508-rpsS,,,,,,
SAOUHSC_02509-rplB,,,,,,
SAOUHSC_02510-rplW,,,,,,
SAOUHSC_02511-rplD,,,,,,
SAOUHSC_02512a,,,,,,
SAOUHSC_02512-rplC,,,,,,
SAOUHSC_02527,,,,,,
SAOUHSC_02534,,,,,,
SAOUHSC_02571,,,,,,
SAOUHSC_02623,,,,,,
SAOUHSC_02720,,,,,,
SAOUHSC_02721,,,,,,
SAOUHSC_02745,,,,,,
SAOUHSC_02860,,,,,,
SAOUHSC_02872,,,,,,
SAOUHSC_03054-rnpA,,,,,,
SAOUHSC_03055-rpmH,,,,,,
SAOUHSC_02534,,,,,,
SAOUHSC_02571,,,,,,
SAOUHSC_02623,,,,,,
SAOUHSC_02707,,,,,,
SAOUHSC_02720,,,,,,
SAOUHSC_02721,,,,,,
SAOUHSC_02745,,,,,,
SAOUHSC_02860,,,,,,
SAOUHSC_02872,,,,,,
SAOUHSC_03043,,,,,,
SAOUHSC_03054,,,,,,
SAOUHSC_03055,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
