locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
SAOUHSC_01262,SAOUHSC_01262,0,1216298,1217266,1,15,0.00412796697626419,969,4,recombination protein RecA, putative
SAOUHSC_01263,SAOUHSC_01263,0,1217620,1219179,1,0,0,1560,0,conserved hypothetical protein
SAOUHSC_01265,SAOUHSC_01265,0,1219865,1220662,1,8,0.0075187969924812,798,6,conserved hypothetical protein
SAOUHSC_01287,SAOUHSC_01287,0,1242808,1244148,1,1,0.000745712155108128,1341,1,glutamine synthetase, type I
SAOUHSC_01333,SAOUHSC_01333,0,1275058,1275681,-1,17,0.00320512820512821,624,2,LexA repressor
SAOUHSC_01337,SAOUHSC_01337,0,1276664,1278541,1,6,0.00159744408945687,1878,3,transketolase
SAOUHSC_01338,SAOUHSC_01338,0,1278774,1279061,1,1,0.00347222222222222,288,1,conserved hypothetical protein
SAOUHSC_01350,SAOUHSC_01350,0,1291392,1292000,-1,6,0.00821018062397373,609,5,conserved hypothetical protein
SAOUHSC_01351,SAOUHSC_01351,0,1292206,1294197,1,4,0.00100401606425703,1992,2,DNA topoisomerase IV, B subunit
SAOUHSC_01352,SAOUHSC_01352,0,1294197,1296599,1,167,0.00665834373699542,2403,16,DNA topoisomerase IV, A subunit
SAOUHSC_01373,SAOUHSC_01373,0,1317076,1318338,1,7,0.00237529691211401,1263,3,methicillin resistance factor, FemA, putative
SAOUHSC_01374,SAOUHSC_01374,0,1318357,1319616,1,17,0.00396825396825397,1260,5,methicillin resistance factor, putative
SAOUHSC_01424,SAOUHSC_01424,0,1363710,1364780,-1,4,0.00186741363211951,1071,2,UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase
SAOUHSC_01434,SAOUHSC_01434,0,1370010,1370489,-1,1,0.00208333333333333,480,1,dihydrofolate reductase
SAOUHSC_01435,SAOUHSC_01435,0,1370689,1371645,-1,5,0.00208986415882968,957,2,thymidylate synthase, putative
SAOUHSC_01466,SAOUHSC_01466,0,1420878,1421555,1,7,0.00737463126843658,678,5,conserved hypothetical protein
SAOUHSC_01467,SAOUHSC_01467,0,1421552,1423735,1,72,0.00641025641025641,2184,14,penicillin-binding protein 2
SAOUHSC_01470,SAOUHSC_01470,0,1425296,1425982,-1,3,0.00291120815138282,687,2,conserved hypothetical protein
SAOUHSC_01473,SAOUHSC_01473,0,1430641,1431612,-1,5,0.00308641975308642,972,3,BirA bifunctional protein, putative
SAOUHSC_01474,SAOUHSC_01474,0,1431599,1432699,-1,2,0.000908265213442325,1101,1,conserved hypothetical protein
SAOUHSC_01477,SAOUHSC_01477,0,1434843,1435523,-1,1,0.00146842878120411,681,1,conserved hypothetical protein
SAOUHSC_01481,SAOUHSC_01481,0,1438012,1439310,-1,10,0.00307929176289453,1299,4,3-phosphoshikimate 1-carboxyvinyltransferase
SAOUHSC_01482,SAOUHSC_01482,0,1439320,1440384,-1,8,0.00375586854460094,1065,4,3-dehydroquinate synthase
SAOUHSC_01483,SAOUHSC_01483,0,1440410,1441576,-1,8,0.00342759211653813,1167,4,chorismate synthase
SAOUHSC_01486,SAOUHSC_01486,0,1442912,1443856,-1,1,0.00105820105820106,945,1,heptaprenyl diphosphate syntase component II, putative
SAOUHSC_01487,SAOUHSC_01487,0,1443873,1444475,-1,15,0.0132669983416252,603,8,menaquinone biosynthesis methyltransferase, putative
SAOUHSC_01488,SAOUHSC_01488,0,1444601,1445173,-1,21,0.0104712041884817,573,6,conserved hypothetical protein
SAOUHSC_01490,SAOUHSC_01490,0,1445604,1445876,-1,0,0,273,0,DNA-binding protein HU, putative
SAOUHSC_01491,SAOUHSC_01491,0,1446047,1447045,-1,28,0.011011011011011,999,11,glycerol-3-phosphate dehydrogenase, NAD-dependent, putative
SAOUHSC_01492,SAOUHSC_01492,0,1447062,1448372,-1,0,0,1311,0,conserved hypothetical protein
SAOUHSC_01496,SAOUHSC_01496,0,1450481,1451032,-1,18,0.0108695652173913,552,6,cytidylate kinase
SAOUHSC_01501,SAOUHSC_01501,0,1453688,1455148,-1,3,0.00205338809034908,1461,3,elastin binding protein
SAOUHSC_01504,SAOUHSC_01504,0,1457755,1457979,1,2,0.00444444444444444,225,1,ferredoxin, putative
SAOUHSC_01544,SAOUHSC_01544,0,1490813,1490917,1,3,0.00952380952380952,105,1,hypothetical phage protein
SAOUHSC_01551,SAOUHSC_01551,0,1494119,1494307,-1,1,0.00529100529100529,189,1,conserved hypothetical phage protein
SAOUHSC_01575,SAOUHSC_01575,0,1503978,1504691,1,22,0.00840336134453781,714,6,Helix-turn-helix domain protein
SAOUHSC_01579,SAOUHSC_01579,0,1506409,1506555,1,10,0.0136054421768707,147,2,hypothetical phage protein
SAOUHSC_01591,SAOUHSC_01591,0,1516996,1517883,-1,6,0.00563063063063063,888,5,integrase/recombinase XerD
SAOUHSC_01592,SAOUHSC_01592,0,1517932,1518381,-1,9,0.0111111111111111,450,5,transcriptional regulator, Fur, putative
SAOUHSC_01598,SAOUHSC_01598,0,1522315,1523235,-1,0,0,921,0,AtsA/ElaC family protein
SAOUHSC_01599,SAOUHSC_01599,0,1523548,1525032,1,156,0.00134680134680135,1485,2,glucose-6-phosphate 1-dehydrogenase
SAOUHSC_01605,SAOUHSC_01605,0,1529679,1531085,-1,5,0.000710732054015636,1407,1,6-phosphogluconate dehydrogenase, decarboxylating
SAOUHSC_01611,SAOUHSC_01611,0,1534637,1535911,-1,41,0.00627450980392157,1275,8,2-oxoisovalerate dehydrogenase, E2 component, dihydrolipoamide acetyltransferase, putative
SAOUHSC_01612,SAOUHSC_01612,0,1535924,1536907,-1,4,0.0040650406504065,984,4,2-oxoisovalerate dehydrogenase, E1 component, beta subunit, putative
SAOUHSC_01613,SAOUHSC_01613,0,1536907,1537899,-1,3,0.00302114803625378,993,3,2-oxoisovalerate dehydrogenase, E1 component, alpha subunit, putative
SAOUHSC_01614,SAOUHSC_01614,0,1537915,1539336,-1,30,0.0126582278481013,1422,18,dihydrolipoamide dehydrogenase
SAOUHSC_01623,SAOUHSC_01623,0,1545328,1546683,-1,11,0.00147492625368732,1356,2,acetyl-CoA carboxylase, biotin carboxylase
SAOUHSC_01624,SAOUHSC_01624,0,1546683,1547147,-1,0,0,465,0,acetyl-CoA carboxylase, biotin carboxyl carrier protein
SAOUHSC_01625,SAOUHSC_01625,0,1547621,1548178,-1,2,0.003584229390681,558,2,translation elongation factor P
SAOUHSC_01635,SAOUHSC_01635,0,1556067,1556591,-1,15,0.0152380952380952,525,8,shikimate kinase, putative
SAOUHSC_01659,SAOUHSC_01659,0,1571127,1572473,-1,19,0.0066815144766147,1347,9,conserved hypothetical protein
SAOUHSC_01661,SAOUHSC_01661,0,1573690,1574367,-1,2,0.00147492625368732,678,1,conserved hypothetical protein
SAOUHSC_01662,SAOUHSC_01662,0,1574498,1575604,-1,9,0.001806684733514,1107,2,RNA polymerase sigma factor, putative
SAOUHSC_01663,SAOUHSC_01663,0,1575828,1577627,-1,2,0.00111111111111111,1800,2,DNA primase, putative
SAOUHSC_01666,SAOUHSC_01666,0,1579475,1580866,1,4,0.0014367816091954,1392,2,glycyl-tRNA synthetase
SAOUHSC_01667,SAOUHSC_01667,0,1581016,1581762,-1,5,0.00401606425702811,747,3,conserved hypothetical protein
SAOUHSC_01668,SAOUHSC_01668,0,1581790,1582464,-1,1,0.00148148148148148,675,1,GTP-binding protein Era
SAOUHSC_01672,SAOUHSC_01672,0,1583452,1583919,-1,0,0,468,0,conserved hypothetical protein
SAOUHSC_01678,SAOUHSC_01678,0,1587820,1587996,-1,2,0.00564971751412429,177,1,ribosomal protein S21
SAOUHSC_01684,SAOUHSC_01684,0,1594514,1595140,-1,16,0.00956937799043062,627,6,co-chaperone GrpE
SAOUHSC_01690,SAOUHSC_01690,0,1600402,1601376,-1,5,0.00205128205128205,975,2,conserved hypothetical protein
SAOUHSC_01697,SAOUHSC_01697,0,1606565,1607134,-1,0,0,570,0,nicotinate (nicotinamide) nucleotide adenylyltransferase
SAOUHSC_01698,SAOUHSC_01698,0,1607137,1607427,-1,10,0.0103092783505155,291,3,conserved hypothetical protein
SAOUHSC_01700,SAOUHSC_01700,0,1608251,1609351,-1,2,0.000908265213442325,1101,1,conserved hypothetical protein
SAOUHSC_01701,SAOUHSC_01701,0,1609352,1609879,-1,0,0,528,0,conserved hypothetical protein
SAOUHSC_01714,SAOUHSC_01714,0,1619925,1620401,-1,2,0.00209643605870021,477,1,transcription elongation factor GreA
SAOUHSC_01720,SAOUHSC_01720,0,1624504,1624932,-1,6,0.00466200466200466,429,2,conserved hypothetical protein
SAOUHSC_01721,SAOUHSC_01721,0,1624936,1625196,-1,17,0.00766283524904215,261,2,conserved hypothetical protein
SAOUHSC_01722,SAOUHSC_01722,0,1625259,1627889,-1,7,0.00114025085518814,2631,3,alanyl-tRNA synthetase
SAOUHSC_01725,SAOUHSC_01725,0,1631841,1632614,-1,28,0.00258397932816537,774,2,tRNA methyl transferase, putative
SAOUHSC_01726,SAOUHSC_01726,0,1632623,1632925,-1,0,0,303,0,(5-methylaminomethyl-2-thiouridylate)-methyltransferase
SAOUHSC_01727,SAOUHSC_01727,0,1632959,1634101,-1,0,0,1143,0,conserved hypothetical protein
SAOUHSC_01737,SAOUHSC_01737,0,1639308,1641074,-1,15,0.00113186191284663,1767,2,aspartyl-tRNA synthetase
SAOUHSC_01738,SAOUHSC_01738,0,1641090,1642352,-1,2,0.000791765637371338,1263,1,histidyl-tRNA synthetase
SAOUHSC_01741,SAOUHSC_01741,0,1643685,1644137,-1,37,0.00441501103752759,453,2,D-tyrosyl-tRNA(Tyr) deacylase
SAOUHSC_01742,SAOUHSC_01742,0,1644149,1646338,-1,42,0.00776255707762557,2190,17,GTP pyrophosphokinase
SAOUHSC_01746,SAOUHSC_01746,0,1649782,1652001,-1,3,0.000900900900900901,2220,2,protein-export membrane protein SecDF
SAOUHSC_01750,SAOUHSC_01750,0,1654804,1655808,-1,18,0.00995024875621891,1005,10,Holliday junction DNA helicase RuvB
SAOUHSC_01753,SAOUHSC_01753,0,1656924,1658216,-1,1,0.000773395204949729,1293,1,GTP-binding protein
SAOUHSC_01755,SAOUHSC_01755,0,1658571,1658855,-1,0,0,285,0,ribosomal protein L27
SAOUHSC_01756,SAOUHSC_01756,0,1658867,1659187,-1,2,0.00311526479750779,321,1,conserved hypothetical protein
SAOUHSC_01757,SAOUHSC_01757,0,1659193,1659501,-1,0,0,309,0,ribosomal protein L21
SAOUHSC_01766,SAOUHSC_01766,0,1664392,1665663,-1,36,0.00157232704402516,1272,2,folylpolyglutamate synthase/dihydrofolate synthase, putative
SAOUHSC_01767,SAOUHSC_01767,0,1665676,1668306,-1,6,0.00190041809198024,2631,5,valyl-tRNA synthetase
SAOUHSC_01772,SAOUHSC_01772,0,1672095,1673069,-1,0,0,975,0,porphobilinogen synthase
SAOUHSC_01773,SAOUHSC_01773,0,1673072,1673740,-1,0,0,669,0,uroporphyrinogen-III synthase, putative
SAOUHSC_01774,SAOUHSC_01774,0,1673762,1674688,-1,2,0.00107874865156419,927,1,porphobilinogen deaminase
SAOUHSC_01776,SAOUHSC_01776,0,1675567,1676913,-1,4,0.000742390497401633,1347,1,glutamyl-tRNA reductase
SAOUHSC_01777,SAOUHSC_01777,0,1677130,1677720,-1,4,0.00338409475465313,591,2,GTP-binding protein
SAOUHSC_01778,SAOUHSC_01778,0,1677874,1679136,-1,26,0.00554235946159937,1263,7,ATP-dependent Clp protease, ATP-binding subunit ClpX
SAOUHSC_01782,SAOUHSC_01782,0,1681699,1682307,-1,7,0.00656814449917898,609,4,conserved hypothetical protein
SAOUHSC_01784,SAOUHSC_01784,0,1682449,1682805,-1,0,0,357,0,ribosomal protein L20
SAOUHSC_01785,SAOUHSC_01785,0,1682852,1683052,-1,0,0,201,0,ribosomal protein L35
SAOUHSC_01786,SAOUHSC_01786,0,1683081,1683608,-1,0,0,528,0,translation initiation factor IF-3
SAOUHSC_01787,SAOUHSC_01787,0,1683837,1685330,-1,6,0.00133868808567604,1494,2,conserved hypothetical protein
SAOUHSC_01788,SAOUHSC_01788,0,1685756,1687693,-1,18,0.00154798761609907,1938,3,threonyl-tRNA synthetase
SAOUHSC_01791,SAOUHSC_01791,0,1688106,1689026,-1,2,0.001085776330076,921,1,conserved hypothetical protein
SAOUHSC_01792,SAOUHSC_01792,0,1689026,1690426,-1,1,0.000713775874375446,1401,1,conserved hypothetical protein
SAOUHSC_01795,SAOUHSC_01795,0,1692302,1692925,-1,7,0.00480769230769231,624,3,dephospho-CoA kinase
SAOUHSC_01806,SAOUHSC_01806,0,1707966,1709723,-1,19,0.00511945392491468,1758,9,pyruvate kinase
SAOUHSC_01807,SAOUHSC_01807,0,1709745,1710668,-1,0,0,924,0,6-phosphofructokinase, putative
SAOUHSC_01808,SAOUHSC_01808,0,1710982,1711926,-1,39,0.00317460317460317,945,3,acetyl-CoA carboxylase, carboxyl transferase, alpha subunit
SAOUHSC_01809,SAOUHSC_01809,0,1711926,1712783,-1,0,0,858,0,acetyl-CoA carboxylase, carboxyl transferase, beta subunit
SAOUHSC_01811,SAOUHSC_01811,0,1714657,1717854,-1,7,0.000938086303939962,3198,3,DNA polymerase III, alpha subunit superfamily
SAOUHSC_01812,SAOUHSC_01812,0,1717875,1718816,-1,4,0.00424628450106157,942,4,conserved hypothetical protein
SAOUHSC_01820,SAOUHSC_01820,0,1725538,1726740,-1,5,0.00166251039068994,1203,2,acetate kinase
SAOUHSC_01827,SAOUHSC_01827,0,1732038,1733732,-1,25,0.00825958702064897,1695,14,conserved hypothetical protein
SAOUHSC_01829,SAOUHSC_01829,0,1734577,1735179,1,13,0.0066334991708126,603,4,ribosomal protein S4
SAOUHSC_01837,SAOUHSC_01837,0,1742510,1743127,-1,1,0.00161812297734628,618,1,1-acyl-sn-glycerol-3-phosphate acyltransferases domain protein
SAOUHSC_01839,SAOUHSC_01839,0,1744667,1745929,-1,3,0.00158353127474268,1263,2,tyrosyl-tRNA synthetase
SAOUHSC_01852,SAOUHSC_01852,0,1757875,1758966,-1,24,0.00457875457875458,1092,5,conserved hypothetical protein
SAOUHSC_01856,SAOUHSC_01856,0,1761822,1763135,-1,34,0.00380517503805175,1314,5,UDP-N-acetylmuramate--alanine ligase
SAOUHSC_01859,SAOUHSC_01859,0,1767629,1768486,-1,20,0.00699300699300699,858,6,conserved hypothetical protein
SAOUHSC_01866,SAOUHSC_01866,0,1772532,1773257,-1,30,0.00964187327823691,726,7,conserved hypothetical protein
SAOUHSC_01871,SAOUHSC_01871,0,1778129,1779790,-1,2,0.000601684717208183,1662,1,polysaccharide biosynthesis protein, putative
SAOUHSC_01875,SAOUHSC_01875,0,1788818,1791235,-1,6,0.00206782464846981,2418,5,leucyl-tRNA synthetase
SAOUHSC_01908,SAOUHSC_01908,0,1816537,1817445,-1,5,0.0055005500550055,909,5,conserved hypothetical protein
SAOUHSC_01909,SAOUHSC_01909,0,1817570,1818763,-1,4,0.0016750418760469,1194,2,S-adenosylmethionine synthetase
SAOUHSC_01915,SAOUHSC_01915,0,1823266,1824267,-1,83,0.00998003992015968,1002,10,conserved hypothetical protein
SAOUHSC_01916,SAOUHSC_01916,0,1824272,1825750,-1,8,0.00202839756592292,1479,3,o-succinylbenzoic acid--coa ligase, putative
SAOUHSC_01924,SAOUHSC_01924,0,1831102,1831287,-1,3,0.010752688172043,186,2,conserved hypothetical protein
SAOUHSC_T00050,SAOUHSC_T00050,0,1864312,1864400,-1,0,0,89,0,
SAOUHSC_T00019,SAOUHSC_T00019,0,1864455,1864526,-1,1,0.0138888888888889,72,1,
SAOUHSC_T00022,SAOUHSC_T00022,0,1864617,1864690,-1,19,0.0135135135135135,74,1,
SAOUHSC_T00026,SAOUHSC_T00026,0,1864706,1864781,-1,0,0,76,0,
SAOUHSC_T00042,SAOUHSC_T00042,0,1864795,1864867,-1,0,0,73,0,
SAOUHSC_T00012,SAOUHSC_T00012,0,1864884,1864959,-1,1,0.0131578947368421,76,1,
SAOUHSC_T00038,SAOUHSC_T00038,0,1864981,1865054,-1,0,0,74,0,
SAOUHSC_01960,SAOUHSC_01960,0,1866403,1867803,-1,1,0.000713775874375446,1401,1,protoporphyrinogen oxidase
SAOUHSC_01961,SAOUHSC_01961,0,1867827,1868750,-1,3,0.00216450216450216,924,2,ferrochelatase
SAOUHSC_01962,SAOUHSC_01962,0,1868808,1869845,-1,2,0.00192678227360308,1038,2,uroporphyrinogen decarboxylase
SAOUHSC_01973,SAOUHSC_01973,0,1876332,1877273,-1,0,0,942,0,conserved hypothetical protein
SAOUHSC_T00031,SAOUHSC_T00031,0,1898905,1898988,-1,0,0,84,0,
SAOUHSC_T00015,SAOUHSC_T00015,0,1899287,1899360,-1,0,0,74,0,
SAOUHSC_T00016,SAOUHSC_T00016,0,1899366,1899437,-1,0,0,72,0,
SAOUHSC_T00027,SAOUHSC_T00027,0,1899449,1899521,-1,0,0,73,0,
SAOUHSC_T00056,SAOUHSC_T00056,0,1899524,1899597,-1,0,0,74,0,
SAOUHSC_T00057,SAOUHSC_T00057,0,1899613,1899693,-1,1,0.0123456790123457,81,1,
SAOUHSC_T00054,SAOUHSC_T00054,0,1899699,1899774,-1,0,0,76,0,
SAOUHSC_T00043,SAOUHSC_T00043,0,1899782,1899854,-1,0,0,73,0,
SAOUHSC_A01909,SAOUHSC_A01909,0,1899812,1899976,1,0,0,165,0,hypothetical protein
SAOUHSC_T00039,SAOUHSC_T00039,0,1899958,1900031,-1,0,0,74,0,
SAOUHSC_T00051,SAOUHSC_T00051,0,1900046,1900138,-1,6,0.010752688172043,93,1,
SAOUHSC_A01910,SAOUHSC_A01910,0,1900176,1900424,1,5,0.00401606425702811,249,1,hypothetical protein
SAOUHSC_T00040,SAOUHSC_T00040,0,1900362,1900435,-1,0,0,74,0,
SAOUHSC_T00041,SAOUHSC_T00041,0,1900461,1900537,-1,7,0.012987012987013,77,1,
SAOUHSC_T0002,SAOUHSC_T0002,0,1900559,1900634,-1,0,0,76,0,
SAOUHSC_T00045,SAOUHSC_T00045,0,1900652,1900725,-1,0,0,74,0,
SAOUHSC_T0007,SAOUHSC_T0007,0,1900735,1900808,-1,0,0,74,0,
SAOUHSC_T00032,SAOUHSC_T00032,0,1900827,1900915,-1,0,0,89,0,
SAOUHSC_T00024,SAOUHSC_T00024,0,1900926,1901000,-1,0,0,75,0,
SAOUHSC_T00033,SAOUHSC_T00033,0,1901004,1901085,-1,0,0,82,0,
SAOUHSC_T00036,SAOUHSC_T00036,0,1901089,1901164,-1,1,0.0131578947368421,76,1,
SAOUHSC_T00055,SAOUHSC_T00055,0,1901170,1901245,-1,0,0,76,0,
SAOUHSC_T00060,SAOUHSC_T00060,0,1901262,1901337,-1,0,0,76,0,
SAOUHSC_R0008,SAOUHSC_R0008,0,1901536,1904457,-1,33,0.00752908966461328,2922,22,
SAOUHSC_T0003,SAOUHSC_T0003,0,1904671,1904746,-1,0,0,76,0,
SAOUHSC_R0003,SAOUHSC_R0003,0,1904931,1906485,-1,35,0.00964630225080386,1555,15,
SAOUHSC_02015,SAOUHSC_02015,0,1923456,1923557,1,0,0,102,0,hypothetical phage protein
SAOUHSC_02016,SAOUHSC_02016,0,1923883,1924083,-1,0,0,201,0,conserved hypothetical phage protein
SAOUHSC_02017,SAOUHSC_02017,0,1924070,1924180,-1,0,0,111,0,conserved hypothetical phage protein
SAOUHSC_02018,SAOUHSC_02018,0,1924251,1924403,-1,0,0,153,0,conserved hypothetical phage protein
SAOUHSC_02019,SAOUHSC_02019,0,1924647,1926092,-1,12,0.0020746887966805,1446,3,autolysin
SAOUHSC_02020,SAOUHSC_02020,0,1926073,1926510,-1,0,0,438,0,holin
SAOUHSC_02021,SAOUHSC_02021,0,1926566,1926961,-1,7,0.00505050505050505,396,2,phi ETA orf 63-like protein
SAOUHSC_02022,SAOUHSC_02022,0,1926967,1928139,-1,0,0,1173,0,phage tail fiber protein, putative
SAOUHSC_02023,SAOUHSC_02023,0,1928152,1930050,-1,7,0.00105318588730911,1899,2,bifunctional autolysin precursor
SAOUHSC_02025,SAOUHSC_02025,0,1930187,1930486,-1,7,0.01,300,3,phi SLT orf 99-like protein
SAOUHSC_02026,SAOUHSC_02026,0,1930526,1930699,-1,0,0,174,0,phi ETA orf 58-like protein-related protein
SAOUHSC_02027,SAOUHSC_02027,0,1930703,1931080,-1,0,0,378,0,SLT orf 129-like protein
SAOUHSC_02028,SAOUHSC_02028,0,1931080,1932903,-1,0,0,1824,0,phiETA ORF57-like protein
SAOUHSC_02029,SAOUHSC_02029,0,1932903,1934813,-1,2,0.000523286237571952,1911,1,phi ETA orf 56-like protein
SAOUHSC_02030,SAOUHSC_02030,0,1934828,1936729,-1,0,0,1902,0,phi ETA orf 55-like protein
SAOUHSC_02031,SAOUHSC_02031,0,1936738,1937685,-1,2,0.00105485232067511,948,1,conserved hypothetical phage protein
SAOUHSC_02033,SAOUHSC_02033,0,1937698,1941165,-1,4,0.00115340253748558,3468,4,phage tape measure protein
SAOUHSC_02034,SAOUHSC_02034,0,1941182,1941526,-1,4,0.00289855072463768,345,1,conserved hypothetical phage protein
SAOUHSC_02035,SAOUHSC_02035,0,1941556,1941921,-1,3,0.00273224043715847,366,1,conserved hypothetical phage protein
SAOUHSC_02036,SAOUHSC_02036,0,1941983,1942564,-1,0,0,582,0,phage structural protein, putative
SAOUHSC_02037,SAOUHSC_02037,0,1942583,1942966,-1,0,0,384,0,conserved hypothetical phage protein
SAOUHSC_02038,SAOUHSC_02038,0,1942978,1943325,-1,0,0,348,0,phage protein, HK97 gp10 family
SAOUHSC_02040,SAOUHSC_02040,0,1943325,1943627,-1,0,0,303,0,conserved hypothetical phage protein
SAOUHSC_02041,SAOUHSC_02041,0,1943624,1943956,-1,0,0,333,0,phi Mu50B-like protein
SAOUHSC_02042,SAOUHSC_02042,0,1943965,1944252,-1,0,0,288,0,phi Mu50B-like protein
SAOUHSC_02043,SAOUHSC_02043,0,1944274,1945248,-1,0,0,975,0,phage head protein, putative
SAOUHSC_02044,SAOUHSC_02044,0,1945262,1945882,-1,0,0,621,0,conserved hypothetical phage protein
SAOUHSC_02046,SAOUHSC_02046,0,1945991,1946161,-1,0,0,171,0,conserved hypothetical phage protein
SAOUHSC_02047,SAOUHSC_02047,0,1946234,1947229,-1,0,0,996,0,phage putative head morphogenesis protein, SPP1 gp7 family domain protein
SAOUHSC_02048,SAOUHSC_02048,0,1947236,1948771,-1,4,0.00130208333333333,1536,2,phage portal protein, SPP1 family
SAOUHSC_02049,SAOUHSC_02049,0,1948782,1950059,-1,5,0.00312989045383412,1278,4,phage terminase, large subunit, PBSX family
SAOUHSC_02051,SAOUHSC_02051,0,1950673,1951095,-1,3,0.00236406619385343,423,1,int gene activator RinA
SAOUHSC_02052,SAOUHSC_02052,0,1951119,1951265,-1,0,0,147,0,hypothetical phage protein
SAOUHSC_02055,SAOUHSC_02055,0,1951617,1951805,-1,3,0.00529100529100529,189,1,conserved hypothetical phage protein
SAOUHSC_02056,SAOUHSC_02056,0,1951802,1952047,-1,3,0.00813008130081301,246,2,conserved hypothetical phage protein
SAOUHSC_02057,SAOUHSC_02057,0,1952084,1952620,-1,2,0.00186219739292365,537,1,dUTP pyrophosphatase
SAOUHSC_02058,SAOUHSC_02058,0,1952586,1952828,-1,0,0,243,0,conserved hypothetical phage protein
SAOUHSC_02059,SAOUHSC_02059,0,1952825,1953070,-1,3,0.00813008130081301,246,2,phi PVL orf 52-like protein
SAOUHSC_02061,SAOUHSC_02061,0,1953334,1953693,-1,6,0.00555555555555556,360,2,phi PVL orf 50-like protein
SAOUHSC_02062,SAOUHSC_02062,0,1953694,1953963,-1,8,0.0111111111111111,270,3,helix-turn-helix DNA binding protein
SAOUHSC_02066,SAOUHSC_02066,0,1954794,1955009,-1,0,0,216,0,conserved hypothetical phage protein
SAOUHSC_02067,SAOUHSC_02067,0,1955006,1956247,-1,0,0,1242,0,bacteriophage L54a, DnaB-like helicase family protein
SAOUHSC_02068,SAOUHSC_02068,0,1956244,1956600,-1,1,0.00280112044817927,357,1,conserved hypothetical phage protein
SAOUHSC_02069,SAOUHSC_02069,0,1956600,1957406,-1,1,0.00123915737298637,807,1,phi PV83 orf 20-like protein
SAOUHSC_02070,SAOUHSC_02070,0,1957378,1958070,-1,17,0.0115440115440115,693,8,phi PV83 orf 19-like protein
SAOUHSC_02071,SAOUHSC_02071,0,1958083,1958583,-1,0,0,501,0,single-strand DNA-binding protein, putative
SAOUHSC_02072,SAOUHSC_02072,0,1958667,1959446,-1,21,0.0141025641025641,780,11,conserved hypothetical phage protein
SAOUHSC_02073,SAOUHSC_02073,0,1959447,1959983,-1,0,0,537,0,conserved hypothetical phage protein
SAOUHSC_02074,SAOUHSC_02074,0,1959996,1960316,-1,0,0,321,0,phi PVL orf 39-like protein
SAOUHSC_02075,SAOUHSC_02075,0,1960237,1960566,-1,0,0,330,0,conserved hypothetical phage protein
SAOUHSC_02076,SAOUHSC_02076,0,1960656,1960817,-1,7,0.0123456790123457,162,2,phi PVL orf 38-like protein-related protein
SAOUHSC_02077,SAOUHSC_02077,0,1960810,1961094,-1,0,0,285,0,phi PV83 orf 12-like protein-related protein
SAOUHSC_02078,SAOUHSC_02078,0,1961045,1961494,-1,1,0.00222222222222222,450,1,phi PV83 orf 10-like protein
SAOUHSC_02079,SAOUHSC_02079,0,1961536,1961760,-1,0,0,225,0,conserved hypothetical phage protein
SAOUHSC_02080,SAOUHSC_02080,0,1961761,1962552,-1,0,0,792,0,bacteriophage L54a, antirepressor, putative
SAOUHSC_02081,SAOUHSC_02081,0,1962709,1963017,-1,0,0,309,0,conserved hypothetical phage protein
SAOUHSC_02083,SAOUHSC_02083,0,1963032,1963250,-1,0,0,219,0,bacteriophage L54a, Cro-related protein
SAOUHSC_02086,SAOUHSC_02086,0,1964508,1964693,1,0,0,186,0,PV83 orf 4-like protein-related protein
SAOUHSC_02087,SAOUHSC_02087,0,1964729,1965634,1,0,0,906,0,conserved hypothetical phage protein
SAOUHSC_02088,SAOUHSC_02088,0,1965571,1965771,-1,0,0,201,0,excisionase-related protein
SAOUHSC_02089,SAOUHSC_02089,0,1965883,1966929,1,1,0.000955109837631328,1047,1,integrase, phage family, putative
SAOUHSC_02102,SAOUHSC_02102,0,1975940,1976698,-1,0,0,759,0,methionine aminopeptidase, type I
SAOUHSC_02106,SAOUHSC_02106,0,1979281,1980012,-1,8,0.00136612021857923,732,1,conserved hypothetical protein
SAOUHSC_02107,SAOUHSC_02107,0,1980014,1981327,-1,0,0,1314,0,UDP-N-acetylmuramyl tripeptide synthetase, putative
SAOUHSC_02114,SAOUHSC_02114,0,1986589,1987536,-1,9,0.00421940928270042,948,4,conserved hypothetical protein
SAOUHSC_02116,SAOUHSC_02116,0,1988305,1989732,-1,1,0.000700280112044818,1428,1,glutamyl-tRNA(Gln) amidotransferase, B subunit
SAOUHSC_02117,SAOUHSC_02117,0,1989745,1991202,-1,5,0.00137174211248285,1458,2,glutamyl-tRNA(Gln) amidotransferase, A subunit
SAOUHSC_02118,SAOUHSC_02118,0,1991204,1991506,-1,0,0,303,0,glutamyl-tRNA(Gln) amidotransferase, C subunit
SAOUHSC_02122,SAOUHSC_02122,0,1994712,1996715,-1,12,0.00249500998003992,2004,5,DNA ligase, NAD-dependent
SAOUHSC_02123,SAOUHSC_02123,0,1996719,1998911,-1,65,0.00455996352029184,2193,10,ATP-dependent DNA helicase PcrA
SAOUHSC_02132,SAOUHSC_02132,0,2005181,2006002,-1,0,0,822,0,NAD+ synthetase
