locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BW25113_0968,yccX,0,1025520,1025798,1,724,0.197132616487455,279,55,weak acylphosphatase
BW25113_0970,yccA,0,1026215,1026874,-1,2572,0.295454545454545,660,195,HflBKC-binding inner membrane protein, UPF0005 family
BW25113_0972,hyaA,0,1027595,1028713,1,2984,0.216264521894549,1119,242,hydrogenase 1, small subunit
BW25113_0973,hyaB,0,1028710,1030503,1,4191,0.202898550724638,1794,364,hydrogenase 1, large subunit
BW25113_0974,hyaC,0,1030522,1031229,1,2048,0.23728813559322,708,168,hydrogenase 1, b-type cytochrome subunit
BW25113_0975,hyaD,0,1031226,1031813,1,1400,0.215986394557823,588,127,hydrogenase 1 maturation protease
BW25113_0976,hyaE,0,1031810,1032208,1,1285,0.245614035087719,399,98,putative HyaA chaperone
BW25113_0977,hyaF,0,1032205,1033062,1,2418,0.244755244755245,858,210,protein involved in nickel incorporation into hydrogenase-1 proteins
BW25113_0978,cbdA,0,1033196,1034740,1,4496,0.237540453074434,1545,367,cytochrome bd-II oxidase, subunit I
BW25113_0979,cbdB,0,1034752,1035888,1,3982,0.246262093227792,1137,280,cytochrome bd-II oxidase, subunit II
BW25113_4592,cbdX,0,1035901,1035993,1,240,0.247311827956989,93,23,putative cytochrome bd-II oxidase subunit
BW25113_0980,appA,0,1036073,1037371,1,3267,0.22247882986913,1299,289,phosphoanhydride phosphorylase
BW25113_0981,etk,0,1037486,1039666,-1,5755,0.243007794589638,2181,530,tyrosine-protein kinase, role in O-antigen capsule formation
BW25113_0982,etp,0,1039686,1040132,-1,888,0.208053691275168,447,93,Protein-tyrosine-phosphatase, role in O-antigen capsule formation; dephosphorylates Etk-P
BW25113_0983,gfcE,0,1040120,1041259,-1,2680,0.225438596491228,1140,257,putative O-antigen capsule outer membrane auxillary protein export channel
BW25113_0984,gfcD,0,1041305,1043401,-1,5666,0.213638531235098,2097,448,putative O-antigen capsule production periplasmic protein
BW25113_0985,gfcC,0,1043401,1044147,-1,2343,0.259705488621151,747,194,putative O-antigen capsule production periplasmic protein
BW25113_0986,gfcB,0,1044144,1044788,-1,7023,0.528682170542636,645,341,O-antigen capsule production lipoprotein
BW25113_0987,gfcA,0,1044895,1045200,-1,1985,0.359477124183007,306,110,O-antigen capsule production threonine-rich inner membrane protein
BW25113_4516,insA,0,1045289,1045564,1,823,0.391304347826087,276,108,IS1 repressor TnpA
BW25113_0988,insB1,0,1045483,1045986,1,2376,0.410714285714286,504,207,IS1 transposase B
BW25113_0989,cspH,0,1046419,1046631,-1,1555,0.431924882629108,213,92,stress protein, member of the CspA-family
BW25113_0990,cspG,0,1046917,1047129,1,597,0.244131455399061,213,52,cold shock protein homolog, cold-inducible
BW25113_0991,ymcE,0,1047303,1047533,1,463,0.225108225108225,231,52,cold shock gene
BW25113_0992,yccM,0,1047745,1048818,-1,3415,0.263500931098696,1074,283,putative 4Fe-4S membrane protein
BW25113_0993,torS,0,1048890,1051634,-1,5807,0.195264116575592,2745,536,hybrid sensory histidine kinase in two-component regulatory system with TorR
BW25113_0994,torT,0,1051717,1052745,1,1619,0.165208940719145,1029,170,periplasmic sensory protein associated with the TorRS two-component regulatory system
BW25113_0995,torR,0,1052718,1053410,-1,1410,0.187590187590188,693,130,response regulator in two-component regulatory system with TorS
BW25113_0996,torC,0,1053540,1054712,1,2254,0.179880647911338,1173,211,trimethylamine N-oxide (TMAO) reductase I, cytochrome c-type subunit
BW25113_0997,torA,0,1054712,1057258,1,4330,0.175893207695328,2547,448,trimethylamine N-oxide (TMAO) reductase I, catalytic subunit
BW25113_0998,torD,0,1057255,1057854,1,1021,0.201666666666667,600,121,TorA-maturation chaperone
BW25113_0999,cbpM,0,1058006,1058311,-1,594,0.189542483660131,306,58,modulator of CbpA co-chaperone
BW25113_1000,cbpA,0,1058311,1059231,-1,1862,0.174809989142237,921,161,DnaK co-chaperone; curved DNA-binding protein
BW25113_1001,yccE,0,1059492,1060748,1,812,0.0827366746221161,1257,104,uncharacterized protein
BW25113_1002,agp,0,1061041,1062282,1,4100,0.263285024154589,1242,327,glucose-1-phosphatase/inositol phosphatase
BW25113_1003,yccJ,0,1062320,1062547,-1,249,0.144736842105263,228,33,uncharacterized protein
BW25113_1004,wrbA,0,1062568,1063164,-1,1607,0.274706867671692,597,164,NAD(P)H:quinone oxidoreductase
BW25113_4518,ymdF,0,1063537,1063710,1,289,0.218390804597701,174,38,KGG family protein
BW25113_1006,rutG,0,1063967,1065295,-1,3229,0.19112114371708,1329,254,pyrimidine permease
BW25113_1007,rutF,0,1065316,1065810,-1,1226,0.23030303030303,495,114,flavin:NADH reductase
BW25113_1008,rutE,0,1065821,1066411,-1,1492,0.240270727580372,591,142,putative malonic semialdehyde reductase
BW25113_1009,rutD,0,1066421,1067221,-1,2229,0.227215980024969,801,182,putative aminoacrylate hydrolase, reactive intermediate detoxification
BW25113_1010,rutC,0,1067229,1067615,-1,1028,0.20671834625323,387,80,putative aminoacrylate deaminase, reactive intermediate detoxification; weak enamine/imine deaminase activity
BW25113_1011,rutB,0,1067627,1068319,-1,967,0.161616161616162,693,112,ureidoacrylate amidohydrolase
BW25113_1012,rutA,0,1068319,1069467,-1,2176,0.187119234116623,1149,215,pyrimidine oxygenase, FMN-dependent
BW25113_1013,rutR,0,1069698,1070336,1,1105,0.17527386541471,639,112,rut operon transcriptional repressor for
BW25113_1014,putA,0,1070376,1074338,-1,10082,0.207670956346202,3963,823,fused DNA-binding transcriptional regulator/proline dehydrogenase/pyrroline-5-carboxylate dehydrogenase
BW25113_1015,putP,0,1074761,1076269,1,3716,0.228628230616302,1509,345,proline:sodium symporter
BW25113_4490,efeU,0,1076812,1077641,1,1526,0.204819277108434,830,170,pseudogene
BW25113_1018,efeO,0,1077699,1078826,1,2586,0.196808510638298,1128,222,inactive ferrous ion transporter EfeUOB
BW25113_1019,efeB,0,1078832,1080103,1,1797,0.164308176100629,1272,209,deferrrochelatase, periplasmic
BW25113_1020,phoH,0,1080448,1081512,1,2820,0.211267605633803,1065,225,ATP-binding protein; putative PhoH family P-loop ATPase
BW25113_1021,pgaD,0,1081562,1081975,-1,3713,0.442028985507246,414,183,biofilm PGA synthase PgaCD, regulatory subunit; c-di-GMP-stimulated activity and dimerization
BW25113_1022,pgaC,0,1081977,1083302,-1,16793,0.533182503770739,1326,707,biofilm PGA synthase PgaCD, catalytic subunit; poly-beta-1,6-N-acetyl-D-glucosamine synthase; c-di-GMP-stimulated activity and dimerization
BW25113_1023,pgaB,0,1083295,1085313,-1,12512,0.375433382862803,2019,758,poly-beta-1,6-N-acetyl-D-glucosamine (PGA) N-deacetylase outer membrane export lipoprotein
BW25113_1024,pgaA,0,1085322,1087745,-1,25738,0.445957095709571,2424,1081,biofilm adhesin polysaccharide PGA secretin; OM porin; poly-beta-1,6-N-acetyl-D-glucosamine export protein
BW25113_1025,ycdT,0,1088332,1089690,1,3195,0.24429727740986,1359,332,diguanylate cyclase, membrane-anchored
BW25113_1026,insF1,0,1089731,1090597,-1,4818,0.487889273356401,867,423,IS3 transposase B
BW25113_1027,insE1,0,1090594,1090893,-1,845,0.406666666666667,300,122,IS3 transposase A
BW25113_1028,ymdE,0,1090961,1091302,1,1156,0.359649122807018,342,123,pseudogene
BW25113_1029,ycdU,0,1091299,1092285,1,4820,0.343465045592705,987,339,putative inner membrane protein
BW25113_1032,serX,0,1093021,1093108,-1,236,0.193181818181818,88,17,
BW25113_1033,ghrA,0,1093342,1094280,1,1545,0.192758253461129,939,181,glyoxylate/hydroxypyruvate reductase A
BW25113_1034,ycdX,0,1094335,1095072,1,2183,0.268292682926829,738,198,alkaline phosphatase
BW25113_1035,ycdY,0,1095096,1095650,1,1429,0.234234234234234,555,130,redox enzyme maturation protein (REMP) chaperone for YcdX
BW25113_1036,ycdZ,0,1095752,1096243,1,1354,0.270325203252033,492,133,DUF1097 family inner membrane protein
BW25113_1037,csgG,0,1096307,1097140,-1,4303,0.338129496402878,834,282,curli production assembly/transport outer membrane lipoprotein
BW25113_1038,csgF,0,1097167,1097583,-1,2023,0.37410071942446,417,156,curli nucleation outer membrane protein
BW25113_1039,csgE,0,1097608,1097997,-1,1629,0.328205128205128,390,128,curlin secretion specificity factor
BW25113_1040,csgD,0,1098002,1098652,-1,2114,0.279569892473118,651,182,csgBAC operon transcriptional regulator
BW25113_1041,csgB,0,1099407,1099862,1,2679,0.425438596491228,456,194,curlin nucleator protein, minor subunit in curli complex
BW25113_1042,csgA,0,1099903,1100358,1,4555,0.530701754385965,456,242,curlin subunit, amyloid curli fibers, cryptic
BW25113_1043,csgC,0,1100417,1100749,1,3433,0.498498498498498,333,166,curli assembly protein
BW25113_1044,ymdA,0,1100870,1101181,1,3660,0.461538461538462,312,144,uncharacterized protein
BW25113_1045,ymdB,0,1101276,1101809,1,1549,0.235955056179775,534,126,O-acetyl-ADP-ribose deacetylase; RNase III inhibitor during cold shock; putative cardiolipin synthase C regulatory subunit
BW25113_1046,clsC,0,1101811,1103232,1,5773,0.291842475386779,1422,415,stationary phase cardiolipin synthase 3
BW25113_1047,opgC,0,1103240,1104397,-1,7601,0.394645941278066,1158,457,osmoregulated periplasmic glucan succinylation membrane protein
BW25113_1048,opgG,0,1104791,1106326,1,2113,0.176432291666667,1536,271,osmoregulated periplasmic glucan (OPG) biosynthesis periplasmic protein
BW25113_1049,opgH,0,1106319,1108862,1,4213,0.196933962264151,2544,501,membrane glycosyltransferase; nutrient-dependent cell size regulator, FtsZ assembly antagonist
BW25113_1050,yceK,0,1109035,1109262,1,625,0.241228070175439,228,55,outer membrane integrity lipoprotein
BW25113_1051,msyB,0,1109263,1109637,-1,572,0.170666666666667,375,64,multicopy suppressor of secY and secA
BW25113_1053,mdtG,0,1109720,1110946,-1,2258,0.19641401792991,1227,241,putative drug efflux system protein
BW25113_1055,yceA,0,1112263,1113315,1,2764,0.230769230769231,1053,243,putative rhodanese-related sulfurtransferase
BW25113_1056,yceI,0,1113357,1113932,-1,3003,0.376736111111111,576,217,secreted protein
BW25113_1057,yceJ,0,1113936,1114502,-1,4092,0.395061728395062,567,224,putative cytochrome b561
BW25113_1058,yceO,0,1114763,1114903,-1,191,0.24822695035461,141,35,uncharacterized protein
BW25113_1059,solA,0,1114924,1116042,-1,6311,0.300268096514745,1119,336,N-methyltryptophan oxidase, FAD-binding
BW25113_1060,bssS,0,1116157,1116411,-1,1794,0.380392156862745,255,97,biofilm regulator
BW25113_1061,dinI,0,1116698,1116943,-1,594,0.268292682926829,246,66,DNA damage-inducible protein I
BW25113_1062,pyrC,0,1117017,1118063,-1,2017,0.203438395415473,1047,213,dihydro-orotase
BW25113_1063,yceB,0,1118169,1118729,-1,1335,0.196078431372549,561,110,lipoprotein, DUF1439 family
BW25113_1064,grxB,0,1118863,1119510,-1,1164,0.186728395061728,648,121,glutaredoxin 2 (Grx2)
BW25113_1065,mdtH,0,1119574,1120782,-1,3426,0.229942100909843,1209,278,multidrug resistance efflux transporter conferring overexpression resistance to norfloxacin and enoxacin
BW25113_1066,rimJ,0,1121018,1121602,1,2263,0.324786324786325,585,190,ribosomal-protein-S5-alanine N-acetyltransferase
BW25113_1067,yceH,0,1121613,1122260,1,1166,0.20679012345679,648,134,UPF0502 family protein
BW25113_1068,yceM,0,1122262,1123185,1,1894,0.211038961038961,924,195,putative oxidoreductase
BW25113_1070,flgN,0,1124870,1125286,-1,853,0.206235011990408,417,86,export chaperone for FlgK and FlgL
BW25113_1071,flgM,0,1125291,1125584,-1,547,0.153061224489796,294,45,anti-sigma factor for FliA (sigma 28)
BW25113_1072,flgA,0,1125660,1126319,-1,1106,0.181818181818182,660,120,assembly protein for flagellar basal-body periplasmic P ring
BW25113_1073,flgB,0,1126474,1126890,1,861,0.211031175059952,417,88,flagellar component of cell-proximal portion of basal-body rod
BW25113_1074,flgC,0,1126894,1127298,1,946,0.219753086419753,405,89,flagellar component of cell-proximal portion of basal-body rod
BW25113_1075,flgD,0,1127310,1128005,1,1558,0.202586206896552,696,141,flagellar hook assembly protein
BW25113_1076,flgE,0,1128030,1129238,1,2516,0.201819685690653,1209,244,flagellar hook protein
BW25113_1077,flgF,0,1129258,1130013,1,1674,0.186507936507937,756,141,flagellar component of cell-proximal portion of basal-body rod
BW25113_1078,flgG,0,1130185,1130967,1,1845,0.200510855683269,783,157,flagellar component of cell-distal portion of basal-body rod
BW25113_1079,flgH,0,1131020,1131718,1,1524,0.198855507868383,699,139,flagellar protein of basal-body outer-membrane L ring
BW25113_1080,flgI,0,1131730,1132827,1,2146,0.206739526411658,1098,227,putative flagellar basal body protein
BW25113_1081,flgJ,0,1132827,1133768,1,1603,0.179405520169851,942,169,flagellar rod assembly protein and murein hydrolase; flagellum-specific muramidase
BW25113_1082,flgK,0,1133834,1135477,1,3197,0.200729927007299,1644,330,flagellar hook-filament junction protein 1
BW25113_1083,flgL,0,1135489,1136442,1,1570,0.190775681341719,954,182,flagellar hook-filament junction protein
BW25113_1085,yceQ,0,1139958,1140278,1,475,0.109034267912773,321,35,uncharacterized protein
BW25113_1086,rluC,0,1140396,1141355,1,1706,0.202083333333333,960,194,23S rRNA pseudouridine(955,2504,2580) synthase
BW25113_1087,yceF,0,1141467,1142051,-1,2750,0.263247863247863,585,154,Maf-like protein
BW25113_4418,psrD,0,1142045,1142213,1,234,0.136094674556213,169,23,
BW25113_1088,yceD,0,1142250,1142771,1,1124,0.203065134099617,522,106,DUF177 family protein
BW25113_1090,plsX,0,1143077,1144147,1,1771,0.175536881419234,1071,188,putative phosphate acyltransferase
BW25113_1095,fabF,0,1147395,1148636,1,2562,0.184380032206119,1242,229,3-oxoacyl-[acyl-carrier-protein] synthase II
BW25113_1096,pabC,0,1148756,1149565,1,988,0.144444444444444,810,117,4-amino-4-deoxychorismate lyase component of para-aminobenzoate synthase multienzyme complex
BW25113_1097,yceG,0,1149568,1150590,1,1762,0.166177908113392,1023,170,septation protein, ampicillin sensitivity
BW25113_1100,ycfH,0,1152233,1153030,1,1684,0.19047619047619,798,152,putative DNase
BW25113_1101,ptsG,0,1153325,1154758,1,2680,0.208507670850767,1434,299,fused glucose-specific PTS enzymes: IIB component/IIC component
BW25113_1102,fhuE,0,1154818,1157007,-1,5151,0.217808219178082,2190,477,ferric-rhodotorulic acid outer membrane transporter
BW25113_1103,hinT,0,1157341,1157700,1,685,0.194444444444444,360,70,purine nucleoside phosphoramidase, dadA activator protein
BW25113_1104,ycfL,0,1157703,1158080,1,388,0.158730158730159,378,60,uncharacterized protein
BW25113_1105,lpoB,0,1158094,1158735,1,1128,0.20404984423676,642,131,OM lipoprotein stimulator of MrcB transpeptidase
BW25113_1106,thiK,0,1158716,1159540,1,1380,0.189090909090909,825,156,thiamine kinase
BW25113_1107,nagZ,0,1159551,1160576,1,1783,0.193957115009747,1026,199,beta N-acetyl-glucosaminidase
BW25113_1108,ycfP,0,1160599,1161141,1,824,0.154696132596685,543,84,putative UPF0227 family esterase
BW25113_1109,ndh,0,1161541,1162845,1,835,0.108045977011494,1305,141,respiratory NADH dehydrogenase 2/cupric reductase
BW25113_1110,ycfJ,0,1163055,1163594,1,1218,0.2,540,108,uncharacterized protein
BW25113_1111,ycfQ,0,1163656,1164288,-1,718,0.145339652448657,633,92,repressor for bhsA(ycfR)
BW25113_1112,bhsA,0,1164529,1164786,1,187,0.10077519379845,258,26,biofilm, cell surface and signaling protein
BW25113_1113,ldtC,0,1164868,1165830,-1,1949,0.192107995846314,963,185,L,D-transpeptidase linking Lpp to murein
BW25113_1114,mfd,0,1165974,1169420,-1,5476,0.167972149695387,3447,579,transcription-repair coupling factor
BW25113_1115,ycfT,0,1169548,1170621,-1,2269,0.191806331471136,1074,206,inner membrane protein
BW25113_1119,nagK,0,1174049,1174960,1,1023,0.152412280701754,912,139,N-acetyl-D-glucosamine kinase
BW25113_1120,cobB,0,1175087,1175815,1,1162,0.170096021947874,729,124,deacetylase of acs and cheY, chemotaxis regulator
BW25113_1121,ycfZ,0,1175935,1176723,-1,2782,0.333333333333333,789,263,inner membrane protein
BW25113_1122,ymfA,0,1176720,1177181,-1,4053,0.376623376623377,462,174,DUF3592 family inner membrane protein
BW25113_1123,potD,0,1177239,1178285,-1,1861,0.195797516714422,1047,205,polyamine transporter subunit
BW25113_1124,potC,0,1178282,1179076,-1,1083,0.129559748427673,795,103,polyamine transporter subunit
BW25113_1125,potB,0,1179073,1179900,-1,1474,0.161835748792271,828,134,polyamine transporter subunit
BW25113_1126,potA,0,1179914,1181050,-1,1240,0.157431838170624,1137,179,polyamine transporter subunit
BW25113_1127,pepT,0,1181300,1182526,1,2062,0.161369193154034,1227,198,peptidase T
BW25113_1128,roxA,0,1182575,1183696,-1,1803,0.164884135472371,1122,185,50S ribosomal protein L16 arginine hydroxylase; 2-oxoglutarate oxygenase
BW25113_1129,phoQ,0,1183772,1185232,-1,3155,0.203285420944559,1461,297,sensory histidine kinase in two-component regulatory system with PhoP
BW25113_1130,phoP,0,1185232,1185903,-1,2371,0.293154761904762,672,197,response regulator in two-component regulatory system with PhoQ
BW25113_1132,hflD,0,1187446,1188087,-1,561,0.104361370716511,642,67,putative lysogenization regulator
BW25113_1134,nudJ,0,1189283,1189744,-1,465,0.125541125541126,462,58,bifunctional thiamine pyrimidine pyrophosphate hydrolase/ thiamine pyrophosphate hydrolase
BW25113_1135,rluE,0,1189754,1190407,-1,1101,0.18348623853211,654,120,23S rRNA pseudouridine(2457) synthase
BW25113_1136,icd,0,1190579,1191829,1,598,0.107913669064748,1251,135,e14 prophage; isocitrate dehydrogenase, specific for NADP+
BW25113_1137,ymfD,0,1192323,1192988,-1,345,0.0825825825825826,666,55,e14 prophage; putative SAM-dependent methyltransferase
BW25113_1139,lit,0,1194151,1195044,1,3591,0.210290827740492,894,188,e14 prophage; cell death peptidase, inhibitor of T4 late gene expression
BW25113_1140,intE,0,1195135,1196262,-1,6217,0.352836879432624,1128,398,e14 prophage; putative integrase
BW25113_1141,xisE,0,1196243,1196488,-1,923,0.304878048780488,246,75,e14 prophage; putative excisionase
BW25113_1143,ymfI,0,1196953,1197294,1,491,0.175438596491228,342,60,e14 prophage; uncharacterized protein
BW25113_1144,ymfJ,0,1197232,1197540,-1,578,0.203883495145631,309,63,e14 prophage; uncharacterized protein
BW25113_1146,croE,0,1198480,1198680,1,121,0.0945273631840796,201,19,e14 prophage; putative DNA-binding transcriptional regulator
BW25113_1147,ymfL,0,1198724,1199281,1,664,0.146953405017921,558,82,e14 prophage; putative DNA-binding transcriptional regulator
BW25113_1148,ymfM,0,1199278,1199616,1,873,0.218289085545723,339,74,e14 prophage; uncharacterized protein
BW25113_4692,oweE,0,1199626,1199859,1,766,0.217948717948718,234,51,pseudogene
BW25113_4693,aaaE,0,1199860,1200993,1,2867,0.207231040564374,1134,235,pseudogene
BW25113_1150,ymfR,0,1201005,1201187,1,462,0.218579234972678,183,40,e14 prophage; uncharacterized protein
BW25113_1151,beeE,0,1201187,1201598,1,728,0.184466019417476,412,76,pseudogene
BW25113_1152,jayE,0,1201599,1202378,1,1593,0.191025641025641,780,149,pseudogene
BW25113_1153,ymfQ,0,1202369,1202953,1,1338,0.193162393162393,585,113,prohage e14 tail protein homolog
BW25113_1154,stfP,0,1202957,1203586,1,4633,0.420634920634921,630,265,e14 prophage; uncharacterized protein
BW25113_1155,tfaP,0,1203588,1204001,1,5733,0.475845410628019,414,197,e14 prophage; uncharacterized protein
BW25113_1156,tfaE,0,1203973,1204575,-1,7271,0.477611940298507,603,288,e14 prophage; putative tail fiber assembly protein
BW25113_1157,stfE,0,1204575,1205075,-1,3822,0.421157684630739,501,211,pseudogene
BW25113_1158,pinE,0,1205141,1205695,1,2185,0.345945945945946,555,192,e14 prophage; site-specific DNA recombinase
BW25113_1159,mcrA,0,1205802,1206635,1,2066,0.21462829736211,834,179,putative 5-methylcytosine/5-hydroxymethylcytosine-specific restriction nuclease; 5-methylcytosine DNA binding protein; e14 prophage gene
BW25113_4519,icdC,0,1206869,1207033,1,1115,0.442424242424242,165,73,pseudogene
BW25113_1161,ycgX,0,1208159,1208563,-1,482,0.153086419753086,405,62,DUF1398 family protein
BW25113_1162,bluR,0,1208784,1209515,-1,2388,0.310109289617486,732,227,repressor of blue light-responsive genes
BW25113_1163,bluF,0,1209720,1210931,-1,6532,0.360561056105611,1212,437,anti-repressor for YcgE, blue light-responsive; FAD-binding; has c-di-GMP phosphodiesterase-like EAL domain, but does not degrade c-di-GMP
BW25113_1164,ycgZ,0,1211245,1211481,1,498,0.219409282700422,237,52,RcsB connector protein for regulation of biofilm and acid-resistance
BW25113_1165,ymgA,0,1211524,1211796,1,562,0.168498168498169,273,46,RcsB connector protein for regulation of biofilm
BW25113_1167,ymgC,0,1212204,1212452,1,397,0.220883534136546,249,55,Blue light, low temperature and stress induced protein
BW25113_1168,ycgG,0,1212784,1214307,1,7426,0.383858267716535,1524,585,putative membrane-anchored cyclic-di-GMP phosphodiesterase
BW25113_4520,ymgF,0,1214439,1214657,1,1524,0.479452054794521,219,105,inner membrane division septum protein
BW25113_4491,ycgH,0,1215057,1217704,1,5890,0.222054380664653,2648,588,pseudogene
BW25113_1171,ymgD,0,1217761,1218090,-1,851,0.215151515151515,330,71,uncharacterized protein
BW25113_1172,ymgG,0,1218100,1218444,-1,3213,0.417391304347826,345,144,UPF0757 family protein
BW25113_4593,ymgI,0,1218446,1218619,-1,466,0.258620689655172,174,45,uncharacterized protein
BW25113_4594,ymgJ,0,1218720,1218905,1,1046,0.376344086021505,186,70,uncharacterized protein
BW25113_4521,ycgI,0,1219020,1219363,1,1501,0.34593023255814,344,119,pseudogene
BW25113_1174,minE,0,1219735,1220001,-1,312,0.0823970037453183,267,22,cell division topological specificity factor
BW25113_1175,minD,0,1220005,1220817,-1,1982,0.211562115621156,813,172,membrane ATPase of the MinC-MinD-MinE system
BW25113_1176,minC,0,1220841,1221536,-1,1823,0.21264367816092,696,148,cell division inhibitor
BW25113_1177,ycgJ,0,1222056,1222424,1,1730,0.384823848238482,369,142,uncharacterized protein
BW25113_1178,pliG,0,1222527,1222928,-1,2293,0.41044776119403,402,165,periplasmic inhibitor of g-type lysozyme
BW25113_1179,ycgL,0,1223170,1223463,1,389,0.170068027210884,294,50,UPF0745 family protein
BW25113_1180,ycgM,0,1223535,1224194,1,1322,0.213636363636364,660,141,putative isomerase/hydrolase
BW25113_1181,ycgN,0,1224271,1224732,1,3178,0.415584415584416,462,192,UPF0153 family cysteine cluster protein
BW25113_1182,hlyE,0,1224939,1225850,-1,1861,0.18530701754386,912,169,hemolysin E
BW25113_1183,umuD,0,1226223,1226642,1,735,0.221428571428571,420,93,DNA polymerase V, subunit D
BW25113_1184,umuC,0,1226642,1227910,1,2088,0.166272655634358,1269,211,DNA polymerase V, subunit C
BW25113_1185,dsbB,0,1227956,1228486,-1,723,0.143126177024482,531,76,oxidoreductase that catalyzes reoxidation of DsbA protein disulfide isomerase I
BW25113_1186,nhaB,0,1228632,1230173,-1,3030,0.189364461738003,1542,292,sodium:proton antiporter
BW25113_1187,fadR,0,1230394,1231113,1,1769,0.216666666666667,720,156,fatty acid metabolism regulon transcriptional regulator
BW25113_1188,ycgB,0,1231165,1232697,-1,3273,0.195694716242661,1533,300,SpoVR family stationary phase protein
BW25113_1189,dadA,0,1233027,1234325,1,1634,0.145496535796767,1299,189,D-amino acid dehydrogenase
BW25113_1190,dadX,0,1234335,1235405,1,1816,0.173669467787115,1071,186,alanine racemase, catabolic, PLP-binding
BW25113_1191,cvrA,0,1235791,1237527,-1,4041,0.236039147956246,1737,410,putative cation/proton antiporter
BW25113_1192,ldcA,0,1237622,1238536,-1,1602,0.194535519125683,915,178,murein tetrapeptide carboxypeptidase; LD-carboxypeptidase A
BW25113_1193,emtA,0,1238636,1239247,1,1002,0.184640522875817,612,113,lytic murein endotransglycosylase E
BW25113_1194,ycgR,0,1239249,1239983,-1,1523,0.202721088435374,735,149,flagellar velocity braking protein, c-di-GMP-regulated
BW25113_1195,ymgE,0,1240184,1240438,1,1178,0.396078431372549,255,101,UPF0410 family putative inner membrane protein
BW25113_1196,ycgY,0,1240616,1241056,1,743,0.253968253968254,441,112,uncharacterized protein
BW25113_1197,treA,0,1241135,1242832,-1,4256,0.224970553592462,1698,382,periplasmic trehalase
BW25113_1198,dhaM,0,1243152,1244570,-1,2931,0.200845665961945,1419,285,putative dihydroxyacetone-specific PTS enzymes: HPr component/EI component
BW25113_1199,dhaL,0,1244581,1245213,-1,632,0.134281200631912,633,85,dihydroxyacetone kinase, C-terminal domain
BW25113_1200,dhaK,0,1245224,1246294,-1,1767,0.188608776844071,1071,202,dihydroxyacetone kinase, PTS-dependent, dihydroxyacetone-binding subunit
BW25113_1201,dhaR,0,1246522,1248441,1,3036,0.194270833333333,1920,373,dhaKLM operon transcription activator
BW25113_1202,ycgV,0,1248541,1251408,-1,8490,0.253835425383543,2868,728,putative adhesin
BW25113_1203,ychF,0,1252177,1253268,-1,623,0.097985347985348,1092,107,catalase inhibitor protein; ATPase, K+-dependent, ribosome-associated
BW25113_1205,ychH,0,1254247,1254525,1,738,0.243727598566308,279,68,DUF2583 family putative inner membrane protein
BW25113_1206,dauA,0,1254580,1256259,-1,3413,0.195833333333333,1680,329,C4-dicarboxylic acid transporter
BW25113_1213,ychQ,0,1262380,1262772,1,808,0.190839694656489,393,75,SIRB family inner membrane protein
BW25113_1214,ychA,0,1262776,1263585,1,1572,0.196296296296296,810,159,transglutaminase-like TPR-repeat protein
BW25113_4419,ldrA,0,1264624,1264731,-1,171,0.138888888888889,108,15,toxic polypeptide, small
BW25113_4420,rdlA,0,1264779,1264845,1,76,0.134328358208955,67,9,
BW25113_4421,ldrB,0,1265159,1265266,-1,63,0.138888888888889,108,15,toxic polypeptide, small
BW25113_4422,rdlB,0,1265314,1265379,1,91,0.166666666666667,66,11,
BW25113_4423,ldrC,0,1265694,1265801,-1,139,0.240740740740741,108,26,toxic polypeptide, small
BW25113_1216,chaA,0,1266205,1267305,-1,5646,0.325158946412352,1101,358,calcium/sodium:proton antiporter
BW25113_1217,chaB,0,1267575,1267805,1,513,0.25974025974026,231,60,cation transport regulator
BW25113_1218,chaC,0,1267963,1268658,1,928,0.165229885057471,696,115,cation transport regulator
BW25113_1219,ychN,0,1268702,1269055,-1,405,0.124293785310734,354,44,putative sulfur relay protein
BW25113_1220,ychO,0,1269240,1270634,1,1809,0.165591397849462,1395,231,putative invasin
BW25113_1221,narL,0,1270635,1271285,-1,1180,0.175115207373272,651,114,response regulator in two-component regulatory system with NarX (or NarQ)
BW25113_1222,narX,0,1271278,1273074,-1,3075,0.178074568725654,1797,320,sensory histidine kinase in two-component regulatory system with NarL
BW25113_1223,narK,0,1273413,1274804,1,2327,0.175287356321839,1392,244,nitrate/nitrite transporter
BW25113_1224,narG,0,1275320,1279063,1,4415,0.138087606837607,3744,517,nitrate reductase 1, alpha subunit
BW25113_1225,narH,0,1279060,1280598,1,1312,0.110461338531514,1539,170,nitrate reductase 1, beta (Fe-S) subunit
BW25113_1226,narJ,0,1280595,1281305,1,618,0.10126582278481,711,72,molybdenum-cofactor-assembly chaperone subunit (delta subunit) of nitrate reductase 1
BW25113_1227,narI,0,1281305,1281982,1,936,0.138643067846608,678,94,nitrate reductase 1, gamma (cytochrome b(NR)) subunit
BW25113_1231,tyrT,0,1282994,1283078,-1,76,0.117647058823529,85,10,
BW25113_1232,purU,0,1283238,1284080,-1,1075,0.136417556346382,843,115,formyltetrahydrofolate hydrolase
BW25113_1233,ychJ,0,1284130,1284588,-1,1156,0.233115468409586,459,107,UPF0225 family protein
BW25113_1234,rssA,0,1284701,1285606,1,1489,0.178807947019868,906,162,putative patatin-like family phospholipase
