locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
BW25113_2619,ratA,0,2747647,2748123,-1,188,0.0775681341719078,477,37,toxic UPF0083 family protein inhibitor of 70S ribosome formation
BW25113_4645,psaA,0,2771331,2771344,1,10,0.0714285714285714,14,1,pseudogene
BW25113_4442,micA,0,2808161,2808238,1,20,0.0256410256410256,78,2,
BW25113_2695,serV,0,2811912,2812004,-1,13,0.021505376344086,93,2,
BW25113_2696,csrA,0,2812320,2812505,-1,20,0.0537634408602151,186,10,pleiotropic regulatory protein for carbon source metabolism
BW25113_2697,alaS,0,2812740,2815370,-1,62,0.00798175598631699,2631,21,alanyl-tRNA synthetase
BW25113_2746,ispF,0,2864660,2865139,-1,19,0.0125,480,6,2C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
BW25113_2747,ispD,0,2865139,2865849,-1,242,0.0253164556962025,711,18,4-diphosphocytidyl-2C-methyl-D-erythritol synthase
BW25113_2748,ftsB,0,2865868,2866179,-1,132,0.0416666666666667,312,13,cell division protein
BW25113_2779,eno,0,2900002,2901300,-1,419,0.0215550423402617,1299,28,enolase
BW25113_2780,pyrG,0,2901388,2903025,-1,85,0.0158730158730159,1638,26,CTP synthetase
BW25113_2827,thyA,0,2957720,2958514,-1,38,0.0163522012578616,795,13,thymidylate synthetase
BW25113_2828,lgt,0,2958521,2959396,-1,215,0.0308219178082192,876,27,phosphatidylglycerol-prolipoprotein diacylglyceryl transferase
BW25113_2850,ygeF,0,2983913,2984402,1,75,0.0448979591836735,490,22,pseudogene
BW25113_2851,ygeG,0,2984627,2985118,1,136,0.0792682926829268,492,39,SycD-like chaperone family TPR-repeat-containing protein
BW25113_2858,ygeN,0,2988673,2989379,-1,88,0.0438472418670438,707,31,pseudogene
BW25113_2890,lysS,0,3027016,3028533,-1,85,0.0237154150197628,1518,36,lysine tRNA synthetase, constitutive
BW25113_2891,prfB,0,3028543,3029641,-1,36,0.010919017288444,1099,12,peptide chain release factor RF-2
BW25113_2898,ygfZ,0,3034672,3035652,1,325,0.0581039755351682,981,57,iron-sulfur cluster repair protein, plumbagin resistance
BW25113_2907,ubiH,0,3045699,3046877,-1,160,0.0407124681933842,1179,48,2-octaprenyl-6-methoxyphenol hydroxylase, FAD/NAD(P)-binding
BW25113_2925,fbaA,0,3063524,3064603,-1,58,0.0185185185185185,1080,20,fructose-bisphosphate aldolase, class II
BW25113_2926,pgk,0,3064818,3065981,-1,199,0.0266323024054983,1164,31,phosphoglycerate kinase
BW25113_2935,tktA,0,3073003,3074994,-1,720,0.0667670682730924,1992,133,transketolase 1, thiamine triphosphate-binding
BW25113_2942,metK,0,3080065,3081219,1,108,0.0207792207792208,1155,24,S-adenosylmethionine synthetase
BW25113_2949,yqgF,0,3086859,3087275,1,193,0.0359712230215827,417,15,putative Holliday junction resolvase
BW25113_3018,plsC,0,3156103,3156840,-1,186,0.018970189701897,738,14,1-acyl-sn-glycerol-3-phosphate acyltransferase
BW25113_3019,parC,0,3157074,3159332,-1,314,0.0177069499778663,2259,40,DNA topoisomerase IV, subunit A
BW25113_3030,parE,0,3166863,3168755,-1,171,0.0179609086106709,1893,34,DNA topoisomerase IV, subunit B
BW25113_3056,cca,0,3195250,3196488,1,253,0.0371267150928168,1239,46,fused tRNA nucleotidyl transferase/2'3'-cyclic phosphodiesterase/2'nucleotidase and phosphatase
BW25113_3058,folB,0,3197580,3197948,-1,57,0.046070460704607,369,17,bifunctional dihydroneopterin aldolase/dihydroneopterin triphosphate 2'-epimerase
BW25113_3064,tsaD,0,3202889,3203902,-1,108,0.0187376725838264,1014,19,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; glycation binding protein
BW25113_3065,rpsU,0,3204140,3204355,1,27,0.0231481481481481,216,5,30S ribosomal subunit protein S21
BW25113_3066,dnaG,0,3204466,3206211,1,92,0.0131729667812142,1746,23,DNA primase
BW25113_3067,rpoD,0,3206406,3208247,1,122,0.0141150922909881,1842,26,RNA polymerase, sigma 70 (sigma D) factor
BW25113_3082,higA,0,3227087,3227503,-1,167,0.052757793764988,417,22,antitoxinof the HigB-HigA toxin-antitoxin system
BW25113_3123,rnpB,0,3263575,3263951,-1,84,0.0424403183023873,377,16,
BW25113_3164,pnp,0,3302392,3304527,-1,1160,0.075374531835206,2136,161,polynucleotide phosphorylase/polyadenylase
BW25113_3165,rpsO,0,3304774,3305043,-1,47,0.0444444444444444,270,12,30S ribosomal subunit protein S15
BW25113_3167,rbfA,0,3306136,3306537,-1,155,0.0621890547263682,402,25,30s ribosome binding factor
BW25113_3168,infB,0,3306701,3309373,-1,372,0.0284324728769173,2673,76,translation initiation factor IF-2
BW25113_3169,nusA,0,3309398,3310885,-1,435,0.0282258064516129,1488,42,transcription termination/antitermination L factor
BW25113_3176,glmM,0,3316092,3317429,-1,328,0.0254110612855007,1338,34,phosphoglucosamine mutase
BW25113_3177,folP,0,3317422,3318270,-1,287,0.0518256772673734,849,44,7,8-dihydropteroate synthase
BW25113_3178,ftsH,0,3318360,3320294,-1,906,0.0661498708010336,1935,128,protease, ATP-dependent zinc-metallo
BW25113_3179,rlmE,0,3320394,3321023,-1,177,0.0619047619047619,630,39,23S rRNA U2552 2'-O-ribose methyltransferase, SAM-dependent
BW25113_3183,obgE,0,3323941,3325113,-1,336,0.0468883205456095,1173,55,GTPase involved in cell partioning and DNA repair
BW25113_3185,rpmA,0,3326221,3326478,-1,17,0.0116279069767442,258,3,50S ribosomal subunit protein L27
BW25113_3186,rplU,0,3326499,3326810,-1,34,0.0128205128205128,312,4,50S ribosomal subunit protein L21
BW25113_3187,ispB,0,3327069,3328040,1,270,0.0318930041152263,972,31,octaprenyl diphosphate synthase
BW25113_3189,murA,0,3328594,3329853,-1,61,0.0182539682539683,1260,23,UDP-N-acetylglucosamine 1-carboxyvinyltransferase
BW25113_3200,lptA,0,3336739,3337296,1,380,0.0519713261648745,558,29,periplasmic LPS-binding protein
BW25113_3201,lptB,0,3337303,3338028,1,75,0.0220385674931129,726,16,lipopolysaccharide export ABC transporter ATP-binding protein of the LptBFGC export complex
BW25113_3230,rpsI,0,3371174,3371566,-1,28,0.0178117048346056,393,7,30S ribosomal subunit protein S9
BW25113_3231,rplM,0,3371582,3372010,-1,13,0.00699300699300699,429,3,50S ribosomal subunit protein L13
BW25113_3249,mreD,0,3391746,3392234,-1,135,0.0429447852760736,489,21,cell wall structural complex MreBCD transmembrane component MreD
BW25113_3250,mreC,0,3392234,3393337,-1,638,0.0625,1104,69,cell wall structural complex MreBCD transmembrane component MreC
BW25113_3251,mreB,0,3393403,3394446,-1,100,0.0162835249042146,1044,17,cell wall structural complex MreBCD, actin-like component MreB
BW25113_3255,accB,0,3398795,3399265,1,21,0.0169851380042463,471,8,acetyl CoA carboxylase, BCCP subunit
BW25113_3256,accC,0,3399276,3400625,1,51,0.00814814814814815,1350,11,acetyl-CoA carboxylase, biotin carboxylase subunit
BW25113_3282,tsaC,0,3424202,3424774,-1,177,0.0366492146596859,573,21,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein, threonine-dependent ADP-forming ATPase
BW25113_3287,def,0,3427049,3427558,1,233,0.0627450980392157,510,32,peptide deformylase
BW25113_3288,fmt,0,3427573,3428520,1,230,0.0369198312236287,948,35,10-formyltetrahydrofolate:L-methionyl-tRNA(fMet) N-formyltransferase
BW25113_3294,rplQ,0,3432975,3433358,-1,32,0.0130208333333333,384,5,50S ribosomal subunit protein L17
BW25113_3295,rpoA,0,3433399,3434388,-1,134,0.0131313131313131,990,13,RNA polymerase, alpha subunit
BW25113_3296,rpsD,0,3434414,3435034,-1,39,0.0144927536231884,621,9,30S ribosomal subunit protein S4
BW25113_3297,rpsK,0,3435068,3435457,-1,5,0.00769230769230769,390,3,30S ribosomal subunit protein S11
BW25113_3298,rpsM,0,3435474,3435830,-1,2,0.00560224089635854,357,2,30S ribosomal subunit protein S13
BW25113_3299,rpmJ,0,3435977,3436093,-1,19,0.0683760683760684,117,8,50S ribosomal subunit protein L36
BW25113_3300,secY,0,3436125,3437456,-1,59,0.012012012012012,1332,16,preprotein translocase membrane subunit
BW25113_3301,rplO,0,3437464,3437898,-1,3,0.00459770114942529,435,2,50S ribosomal subunit protein L15
BW25113_3302,rpmD,0,3437902,3438081,-1,0,0,180,0,50S ribosomal subunit protein L30
BW25113_3303,rpsE,0,3438085,3438588,-1,11,0.00595238095238095,504,3,30S ribosomal subunit protein S5
BW25113_3304,rplR,0,3438603,3438956,-1,22,0.0169491525423729,354,6,50S ribosomal subunit protein L18
BW25113_3305,rplF,0,3438966,3439499,-1,6,0.00936329588014981,534,5,50S ribosomal subunit protein L6
BW25113_3306,rpsH,0,3439512,3439904,-1,24,0.0152671755725191,393,6,30S ribosomal subunit protein S8
BW25113_3307,rpsN,0,3439938,3440243,-1,4,0.00980392156862745,306,3,30S ribosomal subunit protein S14
BW25113_3308,rplE,0,3440258,3440797,-1,26,0.012962962962963,540,7,50S ribosomal subunit protein L5
BW25113_3309,rplX,0,3440812,3441126,-1,5,0.00634920634920635,315,2,50S ribosomal subunit protein L24
BW25113_3310,rplN,0,3441137,3441508,-1,12,0.0134408602150538,372,5,50S ribosomal subunit protein L14
BW25113_3311,rpsQ,0,3441673,3441927,-1,56,0.0313725490196078,255,8,30S ribosomal subunit protein S17
BW25113_3312,rpmC,0,3441927,3442118,-1,6,0.0208333333333333,192,4,50S ribosomal subunit protein L29
BW25113_3313,rplP,0,3442118,3442528,-1,20,0.0194647201946472,411,8,50S ribosomal subunit protein L16
BW25113_3314,rpsC,0,3442541,3443242,-1,11,0.00997150997150997,702,7,30S ribosomal subunit protein S3
BW25113_3315,rplV,0,3443260,3443592,-1,48,0.018018018018018,333,6,50S ribosomal subunit protein L22
BW25113_3316,rpsS,0,3443607,3443885,-1,4,0.014336917562724,279,4,30S ribosomal subunit protein S19
BW25113_3317,rplB,0,3443902,3444723,-1,152,0.0231143552311436,822,19,50S ribosomal subunit protein L2
BW25113_3318,rplW,0,3444741,3445043,-1,9,0.0132013201320132,303,4,50S ribosomal subunit protein L23
BW25113_3319,rplD,0,3445040,3445645,-1,19,0.0099009900990099,606,6,50S ribosomal subunit protein L4
BW25113_3320,rplC,0,3445656,3446285,-1,11,0.0111111111111111,630,7,50S ribosomal subunit protein L3
BW25113_3321,rpsJ,0,3446318,3446629,-1,5,0.016025641025641,312,5,30S ribosomal subunit protein S10
BW25113_3340,fusA,0,3464759,3466873,-1,125,0.0122931442080378,2115,26,protein chain elongation factor EF-G, GTP-binding
BW25113_3341,rpsG,0,3466901,3467440,-1,183,0.0388888888888889,540,21,30S ribosomal subunit protein S7
BW25113_3342,rpsL,0,3467537,3467911,-1,35,0.0266666666666667,375,10,30S ribosomal subunit protein S12
BW25113_3357,crp,0,3479479,3480111,1,253,0.0774091627172196,633,49,cAMP-activated global transcription factor, mediator of catabolite repression
BW25113_3384,trpS,0,3505993,3506997,-1,32,0.0139303482587065,1005,14,tryptophanyl-tRNA synthetase
BW25113_3386,rpe,0,3507741,3508418,-1,319,0.0530973451327434,678,36,D-ribulose-5-phosphate 3-epimerase
BW25113_3398,yrfF,0,3519828,3521963,1,891,0.0547752808988764,2136,117,inner membrane protein
BW25113_3433,asd,0,3567135,3568238,-1,59,0.0135869565217391,1104,15,aspartate-semialdehyde dehydrogenase, NAD(P)-binding
BW25113_3461,rpoH,0,3593289,3594143,-1,89,0.0222222222222222,855,19,RNA polymerase, sigma 32 (sigma H) factor
BW25113_3464,ftsY,0,3596110,3597603,-1,101,0.0160642570281124,1494,24,Signal Recognition Particle (SRP) receptor
BW25113_3559,glyS,0,3715688,3717757,-1,151,0.0164251207729469,2070,34,glycine tRNA synthetase, beta subunit
BW25113_3560,glyQ,0,3717767,3718678,-1,50,0.0131578947368421,912,12,glycine tRNA synthetase, alpha subunit
BW25113_3608,gpsA,0,3776002,3777021,-1,131,0.0245098039215686,1020,25,glycerol-3-phosphate dehydrogenase (NAD+)
BW25113_3633,waaA,0,3801900,3803177,1,164,0.0258215962441315,1278,33,3-deoxy-D-manno-octulosonic-acid transferase (KDO transferase)
BW25113_3634,coaD,0,3803185,3803664,1,37,0.0104166666666667,480,5,pantetheine-phosphate adenylyltransferase
BW25113_3637,rpmB,0,3804798,3805034,-1,10,0.0210970464135021,237,5,50S ribosomal subunit protein L28
BW25113_3639,dfp,0,3806091,3807311,1,106,0.0196560196560197,1221,24,fused 4'-phosphopantothenoylcysteine decarboxylase/phosphopantothenoylcysteine synthetase, FMN-binding
BW25113_3640,dut,0,3807292,3807747,1,108,0.037280701754386,456,17,deoxyuridinetriphosphatase
BW25113_3648,gmk,0,3814788,3815411,1,75,0.0256410256410256,624,16,guanylate kinase
BW25113_3699,gyrB,0,3871065,3873479,-1,146,0.0178053830227743,2415,43,DNA gyrase, subunit B
BW25113_3701,dnaN,0,3874581,3875681,-1,67,0.0227066303360581,1101,25,DNA polymerase III, beta subunit
BW25113_3702,dnaA,0,3875686,3877089,-1,84,0.0192307692307692,1404,27,chromosomal replication initiator protein DnaA, DNA-binding transcriptional dual regulator
BW25113_3703,rpmH,0,3877696,3877836,1,4,0.0283687943262411,141,4,50S ribosomal subunit protein L34
BW25113_3704,rnpA,0,3877853,3878212,1,308,0.075,360,27,protein C5 component of RNase P
BW25113_3705,yidC,0,3878436,3880082,1,253,0.0297510625379478,1647,49,membrane protein insertase
BW25113_3729,glmS,0,3905199,3907028,-1,235,0.039344262295082,1830,72,L-glutamine:D-fructose-6-phosphate aminotransferase
BW25113_3730,glmU,0,3907190,3908560,-1,182,0.024799416484318,1371,34,fused N-acetyl glucosamine-1-phosphate uridyltransferase/glucosamine-1-phosphate acetyl transferase
BW25113_3761,trpT,0,3940317,3940392,1,33,0.0789473684210526,76,6,
BW25113_3783,rho,0,3959777,3961036,1,277,0.0198412698412698,1260,25,transcription termination factor
BW25113_3793,wzyE,0,3971961,3973313,1,320,0.0310421286031042,1353,42,putative ECA polysaccharide chain elongation protein
BW25113_3796,argX,0,3975735,3975811,1,2,0.012987012987013,77,1,
BW25113_3797,hisR,0,3975869,3975945,1,2,0.012987012987013,77,1,
BW25113_3799,proM,0,3976095,3976171,1,7,0.012987012987013,77,1,
BW25113_3804,hemD,0,3982448,3983188,-1,158,0.0431848852901484,741,32,uroporphyrinogen III synthase
BW25113_3805,hemC,0,3983185,3984126,-1,180,0.029723991507431,942,28,hydroxymethylbilane synthase
BW25113_3809,dapF,0,3988122,3988946,1,363,0.0751515151515151,825,62,diaminopimelate epimerase
BW25113_3833,ubiE,0,4012215,4012970,1,187,0.0648148148148148,756,49,bifunctional 2-octaprenyl-6-methoxy-1,4-benzoquinone methylase/ S-adenosylmethionine:2-DMK methyltransferase
BW25113_3835,ubiB,0,4013586,4015226,1,134,0.0188909201706277,1641,31,regulator of octaprenylphenol hydroxylation, ubiquinone synthesis; regulator of 2'-N-acetyltransferase; putative ABC1 family protein kinase
BW25113_3843,ubiD,0,4018348,4019841,1,285,0.0381526104417671,1494,57,3-octaprenyl-4-hydroxybenzoate decarboxylase
BW25113_3850,hemG,0,4027968,4028513,1,51,0.021978021978022,546,12,protoporphyrin oxidase, flavoprotein
BW25113_3865,yihA,0,4043493,4044125,-1,79,0.028436018957346,633,18,cell division GTP-binding protein
BW25113_3936,rpmE,0,4116941,4117153,1,68,0.0657276995305164,213,14,50S ribosomal subunit protein L31
BW25113_3967,murI,0,4155356,4156213,1,296,0.0233100233100233,858,20,glutamate racemase
BW25113_3972,murB,0,4161985,4163013,1,78,0.0126336248785228,1029,13,UDP-N-acetylenolpyruvoylglucosamine reductase, FAD-binding
BW25113_3973,birA,0,4163010,4163975,1,746,0.0424430641821946,966,41,bifunctional biotin-[acetylCoA carboxylase] holoenzyme synthetase/ DNA-binding transcriptional repressor, bio-5'-AMP-binding
BW25113_3974,coaA,0,4164004,4164954,-1,248,0.0378548895899054,951,36,pantothenate kinase
BW25113_3976,thrU,0,4165316,4165391,1,34,0.0263157894736842,76,2,
BW25113_3978,glyT,0,4165601,4165675,1,4,0.04,75,3,
BW25113_3981,secE,0,4167286,4167669,1,33,0.0234375,384,9,preprotein translocase membrane subunit
BW25113_3982,nusG,0,4167671,4168216,1,121,0.0366300366300366,546,20,transcription termination factor
BW25113_3983,rplK,0,4168375,4168803,1,36,0.0163170163170163,429,7,50S ribosomal subunit protein L11
BW25113_3984,rplA,0,4168807,4169511,1,289,0.0524822695035461,705,37,50S ribosomal subunit protein L1
BW25113_3985,rplJ,0,4169924,4170421,1,24,0.0180722891566265,498,9,50S ribosomal subunit protein L10
BW25113_3986,rplL,0,4170488,4170853,1,8,0.00819672131147541,366,3,50S ribosomal subunit protein L7/L12
BW25113_3987,rpoB,0,4171173,4175201,1,299,0.0131546289401837,4029,53,RNA polymerase, beta subunit
BW25113_3988,rpoC,0,4175278,4179501,1,1263,0.0241477272727273,4224,102,RNA polymerase, beta prime subunit
BW25113_3997,hemE,0,4187644,4188708,1,212,0.0253521126760563,1065,27,uroporphyrinogen decarboxylase
BW25113_4040,ubiA,0,4242944,4243816,1,154,0.0355097365406644,873,31,p-hydroxybenzoate octaprenyltransferase
BW25113_4041,plsB,0,4243971,4246394,-1,600,0.0235148514851485,2424,57,glycerol-3-phosphate O-acyltransferase
BW25113_4043,lexA,0,4247043,4247651,1,207,0.0426929392446634,609,26,transcriptional repressor of SOS regulon
BW25113_4052,dnaB,0,4254242,4255657,1,366,0.0240112994350282,1416,34,replicative DNA helicase
BW25113_4621,yjbS,0,4258737,4258940,-1,62,0.0490196078431373,204,10,uncharacterized protein
BW25113_4059,ssb,0,4264053,4264589,1,25,0.0111731843575419,537,6,single-stranded DNA-binding protein
BW25113_4134,pheU,0,4352368,4352443,-1,27,0.0394736842105263,76,3,
BW25113_4142,groS,0,4360505,4360798,1,13,0.0170068027210884,294,5,Cpn10 chaperonin GroES, small subunit of GroESL
BW25113_4143,groL,0,4360842,4362488,1,152,0.0285367334547662,1647,47,Cpn60 chaperonin GroEL, large subunit of GroESL
BW25113_4160,psd,0,4379209,4380177,-1,521,0.0546955624355005,969,53,phosphatidylserine decarboxylase
BW25113_4161,rsgA,0,4380274,4381326,-1,334,0.0427350427350427,1053,45,ribosome small subunit-dependent GTPase A
BW25113_4162,orn,0,4381421,4381966,1,129,0.032967032967033,546,18,oligoribonuclease
BW25113_4168,tsaE,0,4385402,4385863,1,91,0.0303030303030303,462,14,tRNA(ANN) t(6)A37 threonylcarbamoyladenosine modification protein; ADP binding protein
BW25113_4200,rpsF,0,4414935,4415330,1,6,0.0126262626262626,396,5,30S ribosomal subunit protein S6
BW25113_4201,priB,0,4415337,4415651,1,410,0.0571428571428571,315,18,primosomal protein N
BW25113_4202,rpsR,0,4415656,4415883,1,287,0.0526315789473684,228,12,30S ribosomal subunit protein S18
BW25113_4226,ppa,0,4438939,4439469,-1,41,0.0169491525423729,531,9,inorganic pyrophosphatase
BW25113_4258,valS,0,4470799,4473654,-1,206,0.0150560224089636,2856,43,valyl-tRNA synthetase
BW25113_4261,lptF,0,4476035,4477135,1,152,0.0181653042688465,1101,20,lipopolysaccharide export ABC permease of the LptBFGC export complex
BW25113_4262,lptG,0,4477135,4478217,1,168,0.0332409972299169,1083,36,lipopolysaccharide export ABC permease of the LptBFGC export complex
BW25113_4361,dnaC,0,4590055,4590792,-1,60,0.0149051490514905,738,11,DNA biosynthesis protein
BW25113_4362,dnaT,0,4590795,4591334,-1,77,0.0166666666666667,540,9,DNA biosynthesis protein (primosomal protein I)
BW25113_4372,holD,0,4597620,4598033,1,81,0.0410628019323672,414,17,DNA polymerase III, psi subunit
